city,date,n,no_killed,no_injured
"Washington, D.C.",2015-08-16,56,1,
"Washington, D.C.",2015-08-17,52,0,
"Washington, D.C.",2015-08-18,57,0,
"Washington, D.C.",2015-08-19,41,2,
"Washington, D.C.",2015-08-20,54,0,
"Washington, D.C.",2015-08-21,63,2,
"Washington, D.C.",2015-08-22,58,0,
"Washington, D.C.",2015-08-23,10,0,
"Washington, D.C.",2015-08-24,78,0,
"Washington, D.C.",2015-08-25,76,0,
"Washington, D.C.",2015-08-26,70,0,
"Washington, D.C.",2015-08-27,70,0,
"Washington, D.C.",2015-08-28,71,0,
"Washington, D.C.",2015-08-29,77,0,
"Washington, D.C.",2015-08-30,48,0,
"Washington, D.C.",2015-08-31,43,0,
"Washington, D.C.",2015-09-01,87,0,
"Washington, D.C.",2015-09-02,70,0,
"Washington, D.C.",2015-09-03,60,0,
"Washington, D.C.",2015-09-04,72,0,
"Washington, D.C.",2015-09-05,82,0,
"Washington, D.C.",2015-09-06,49,0,
"Washington, D.C.",2015-09-07,52,0,
"Washington, D.C.",2015-09-08,65,0,
"Washington, D.C.",2015-09-09,73,1,
"Washington, D.C.",2015-09-10,85,0,
"Washington, D.C.",2015-09-11,69,0,
"Washington, D.C.",2015-09-12,70,0,
"Washington, D.C.",2015-09-13,50,0,
"Washington, D.C.",2015-09-14,51,0,
"Washington, D.C.",2015-09-15,79,0,
"Washington, D.C.",2015-09-16,82,0,
"Washington, D.C.",2015-09-17,75,0,
"Washington, D.C.",2015-09-18,93,0,
"Washington, D.C.",2015-09-19,93,0,
"Washington, D.C.",2015-09-20,59,0,
"Washington, D.C.",2015-09-21,60,1,
"Washington, D.C.",2015-09-22,80,0,
"Washington, D.C.",2015-09-23,61,0,
"Washington, D.C.",2015-09-24,41,0,
"Washington, D.C.",2015-09-25,98,0,
"Washington, D.C.",2015-09-26,68,0,
"Washington, D.C.",2015-09-27,61,0,
"Washington, D.C.",2015-09-28,48,0,
"Washington, D.C.",2015-09-29,69,0,
"Washington, D.C.",2015-09-30,86,0,
"Washington, D.C.",2015-10-01,95,2,
"Washington, D.C.",2015-10-02,93,0,
"Washington, D.C.",2015-10-03,107,0,
"Washington, D.C.",2015-10-04,82,0,
"Washington, D.C.",2015-10-05,62,0,
"Washington, D.C.",2015-10-06,85,0,
"Washington, D.C.",2015-10-07,69,0,
"Washington, D.C.",2015-10-08,81,1,
"Washington, D.C.",2015-10-09,77,0,
"Washington, D.C.",2015-10-10,93,0,
"Washington, D.C.",2015-10-11,62,0,
"Washington, D.C.",2015-10-12,50,0,
"Washington, D.C.",2015-10-13,64,0,
"Washington, D.C.",2015-10-14,66,0,
"Washington, D.C.",2015-10-15,80,0,
"Washington, D.C.",2015-10-16,85,1,
"Washington, D.C.",2015-10-17,79,1,
"Washington, D.C.",2015-10-18,71,1,
"Washington, D.C.",2015-10-19,64,0,
"Washington, D.C.",2015-10-20,80,0,
"Washington, D.C.",2015-10-21,69,0,
"Washington, D.C.",2015-10-22,88,0,
"Washington, D.C.",2015-10-23,95,0,
"Washington, D.C.",2015-10-24,78,1,
"Washington, D.C.",2015-10-25,75,0,
"Washington, D.C.",2015-10-26,62,0,
"Washington, D.C.",2015-10-27,86,0,
"Washington, D.C.",2015-10-28,81,0,
"Washington, D.C.",2015-10-29,92,0,
"Washington, D.C.",2015-10-30,86,0,
"Washington, D.C.",2015-10-31,80,0,
"Washington, D.C.",2015-11-01,74,0,
"Washington, D.C.",2015-11-02,63,0,
"Washington, D.C.",2015-11-03,55,0,
"Washington, D.C.",2015-11-04,71,0,
"Washington, D.C.",2015-11-05,92,0,
"Washington, D.C.",2015-11-06,80,0,
"Washington, D.C.",2015-11-07,82,0,
"Washington, D.C.",2015-11-08,63,0,
"Washington, D.C.",2015-11-09,60,0,
"Washington, D.C.",2015-11-10,81,0,
"Washington, D.C.",2015-11-11,51,0,
"Washington, D.C.",2015-11-12,72,0,
"Washington, D.C.",2015-11-13,82,1,
"Washington, D.C.",2015-11-14,83,0,
"Washington, D.C.",2015-11-15,56,0,
"Washington, D.C.",2015-11-16,63,0,
"Washington, D.C.",2015-11-17,73,0,
"Washington, D.C.",2015-11-18,68,0,
"Washington, D.C.",2015-11-19,73,0,
"Washington, D.C.",2015-11-20,102,0,
"Washington, D.C.",2015-11-21,99,0,
"Washington, D.C.",2015-11-22,70,1,
"Washington, D.C.",2015-11-23,66,0,
"Washington, D.C.",2015-11-24,77,0,
"Washington, D.C.",2015-11-25,82,0,
"Washington, D.C.",2015-11-26,47,0,
"Washington, D.C.",2015-11-27,31,0,
"Washington, D.C.",2015-11-28,52,0,
"Washington, D.C.",2015-11-29,58,0,
"Washington, D.C.",2015-11-30,62,0,
"Washington, D.C.",2015-12-01,81,0,
"Washington, D.C.",2015-12-02,77,0,
"Washington, D.C.",2015-12-03,62,0,
"Washington, D.C.",2015-12-04,97,0,
"Washington, D.C.",2015-12-05,67,0,
"Washington, D.C.",2015-12-06,63,0,
"Washington, D.C.",2015-12-07,70,0,
"Washington, D.C.",2015-12-08,63,0,
"Washington, D.C.",2015-12-09,65,0,
"Washington, D.C.",2015-12-10,72,0,
"Washington, D.C.",2015-12-11,86,0,
"Washington, D.C.",2015-12-12,84,0,
"Washington, D.C.",2015-12-13,59,0,
"Washington, D.C.",2015-12-14,61,0,
"Washington, D.C.",2015-12-15,78,0,
"Washington, D.C.",2015-12-16,74,0,
"Washington, D.C.",2015-12-17,83,0,
"Washington, D.C.",2015-12-18,56,0,
"Washington, D.C.",2015-12-19,76,0,
"Washington, D.C.",2015-12-20,66,1,
"Washington, D.C.",2015-12-21,55,0,
"Washington, D.C.",2015-12-22,68,0,
"Washington, D.C.",2015-12-23,60,0,
"Washington, D.C.",2015-12-24,51,0,
"Washington, D.C.",2015-12-25,39,0,
"Washington, D.C.",2015-12-26,33,0,
"Washington, D.C.",2015-12-27,35,0,
"Washington, D.C.",2015-12-28,44,0,
"Washington, D.C.",2015-12-29,50,0,
"Washington, D.C.",2015-12-30,46,0,
"Washington, D.C.",2015-12-31,51,0,
"Washington, D.C.",2016-01-01,61,0,
"Washington, D.C.",2016-01-02,38,0,
"Washington, D.C.",2016-01-03,42,1,
"Washington, D.C.",2016-01-04,51,0,
"Washington, D.C.",2016-01-05,64,0,
"Washington, D.C.",2016-01-06,67,0,
"Washington, D.C.",2016-01-07,51,0,
"Washington, D.C.",2016-01-08,69,1,
"Washington, D.C.",2016-01-09,61,0,
"Washington, D.C.",2016-01-10,64,0,
"Washington, D.C.",2016-01-11,52,0,
"Washington, D.C.",2016-01-12,72,0,
"Washington, D.C.",2016-01-13,70,0,
"Washington, D.C.",2016-01-14,83,0,
"Washington, D.C.",2016-01-15,58,0,
"Washington, D.C.",2016-01-16,77,0,
"Washington, D.C.",2016-01-17,49,0,
"Washington, D.C.",2016-01-18,37,0,
"Washington, D.C.",2016-01-19,50,0,
"Washington, D.C.",2016-01-20,61,0,
"Washington, D.C.",2016-01-21,154,0,
"Washington, D.C.",2016-01-22,47,0,
"Washington, D.C.",2016-01-23,9,0,
"Washington, D.C.",2016-01-24,18,0,
"Washington, D.C.",2016-01-25,40,0,
"Washington, D.C.",2016-01-26,50,0,
"Washington, D.C.",2016-01-27,59,0,
"Washington, D.C.",2016-01-28,100,0,
"Washington, D.C.",2016-01-29,87,0,
"Washington, D.C.",2016-01-30,90,0,
"Washington, D.C.",2016-01-31,58,0,
"Washington, D.C.",2016-02-01,60,0,
"Washington, D.C.",2016-02-02,75,1,
"Washington, D.C.",2016-02-03,51,0,
"Washington, D.C.",2016-02-04,64,0,
"Washington, D.C.",2016-02-05,82,0,
"Washington, D.C.",2016-02-06,63,0,
"Washington, D.C.",2016-02-07,64,1,
"Washington, D.C.",2016-02-08,35,0,
"Washington, D.C.",2016-02-09,55,0,
"Washington, D.C.",2016-02-10,62,0,
"Washington, D.C.",2016-02-11,80,0,
"Washington, D.C.",2016-02-12,74,0,
"Washington, D.C.",2016-02-13,66,0,
"Washington, D.C.",2016-02-14,60,1,
"Washington, D.C.",2016-02-15,53,0,
"Washington, D.C.",2016-02-16,58,0,
"Washington, D.C.",2016-02-17,70,0,
"Washington, D.C.",2016-02-18,61,0,
"Washington, D.C.",2016-02-19,60,0,
"Washington, D.C.",2016-02-20,54,0,
"Washington, D.C.",2016-02-21,76,0,
"Washington, D.C.",2016-02-22,53,0,
"Washington, D.C.",2016-02-23,76,0,
"Washington, D.C.",2016-02-24,62,0,
"Washington, D.C.",2016-02-25,62,0,
"Washington, D.C.",2016-02-26,60,0,
"Washington, D.C.",2016-02-27,60,0,
"Washington, D.C.",2016-02-28,58,1,
"Washington, D.C.",2016-02-29,51,0,
"Washington, D.C.",2016-03-01,75,0,
"Washington, D.C.",2016-03-02,79,0,
"Washington, D.C.",2016-03-03,69,0,
"Washington, D.C.",2016-03-04,77,0,
"Washington, D.C.",2016-03-05,64,0,
"Washington, D.C.",2016-03-06,58,0,
"Washington, D.C.",2016-03-07,76,0,
"Washington, D.C.",2016-03-08,64,0,
"Washington, D.C.",2016-03-09,65,0,
"Washington, D.C.",2016-03-10,80,0,
"Washington, D.C.",2016-03-11,73,0,
"Washington, D.C.",2016-03-12,93,0,
"Washington, D.C.",2016-03-13,64,0,
"Washington, D.C.",2016-03-14,64,0,
"Washington, D.C.",2016-03-15,60,0,
"Washington, D.C.",2016-03-16,87,0,
"Washington, D.C.",2016-03-17,91,0,
"Washington, D.C.",2016-03-18,83,0,
"Washington, D.C.",2016-03-19,82,0,
"Washington, D.C.",2016-03-20,69,0,
"Washington, D.C.",2016-03-21,64,0,
"Washington, D.C.",2016-03-22,75,0,
"Washington, D.C.",2016-03-23,71,0,
"Washington, D.C.",2016-03-24,100,0,
"Washington, D.C.",2016-03-25,100,0,
"Washington, D.C.",2016-03-26,78,1,
"Washington, D.C.",2016-03-27,63,0,
"Washington, D.C.",2016-03-28,68,0,
"Washington, D.C.",2016-03-29,48,0,
"Washington, D.C.",2016-03-30,61,0,
"Washington, D.C.",2016-03-31,66,0,
"Washington, D.C.",2016-04-01,85,0,
"Washington, D.C.",2016-04-02,100,0,
"Washington, D.C.",2016-04-03,62,0,
"Washington, D.C.",2016-04-04,59,0,
"Washington, D.C.",2016-04-05,75,0,
"Washington, D.C.",2016-04-06,78,0,
"Washington, D.C.",2016-04-07,80,1,
"Washington, D.C.",2016-04-08,74,0,
"Washington, D.C.",2016-04-09,73,1,
"Washington, D.C.",2016-04-10,64,0,
"Washington, D.C.",2016-04-11,59,0,
"Washington, D.C.",2016-04-12,83,0,
"Washington, D.C.",2016-04-13,79,0,
"Washington, D.C.",2016-04-14,80,0,
"Washington, D.C.",2016-04-15,97,0,
"Washington, D.C.",2016-04-16,79,0,
"Washington, D.C.",2016-04-17,72,0,
"Washington, D.C.",2016-04-18,83,0,
"Washington, D.C.",2016-04-19,76,1,
"Washington, D.C.",2016-04-20,72,0,
"Washington, D.C.",2016-04-21,82,1,
"Washington, D.C.",2016-04-22,77,0,
"Washington, D.C.",2016-04-23,90,0,
"Washington, D.C.",2016-04-24,75,0,
"Washington, D.C.",2016-04-25,55,0,
"Washington, D.C.",2016-04-26,63,0,
"Washington, D.C.",2016-04-27,77,0,
"Washington, D.C.",2016-04-28,66,0,
"Washington, D.C.",2016-04-29,80,0,
"Washington, D.C.",2016-04-30,95,0,
"Washington, D.C.",2016-05-01,78,0,
"Washington, D.C.",2016-05-02,65,0,
"Washington, D.C.",2016-05-03,96,0,
"Washington, D.C.",2016-05-04,79,0,
"Washington, D.C.",2016-05-05,64,0,
"Washington, D.C.",2016-05-06,93,0,
"Washington, D.C.",2016-05-07,90,0,
"Washington, D.C.",2016-05-08,61,1,
"Washington, D.C.",2016-05-09,83,0,
"Washington, D.C.",2016-05-10,59,0,
"Washington, D.C.",2016-05-11,82,1,
"Washington, D.C.",2016-05-12,76,0,
"Washington, D.C.",2016-05-13,87,0,
"Washington, D.C.",2016-05-14,83,0,
"Washington, D.C.",2016-05-15,53,0,
"Washington, D.C.",2016-05-16,62,0,
"Washington, D.C.",2016-05-17,77,0,
"Washington, D.C.",2016-05-18,83,1,
"Washington, D.C.",2016-05-19,84,0,
"Washington, D.C.",2016-05-20,80,0,
"Washington, D.C.",2016-05-21,92,0,
"Washington, D.C.",2016-05-22,83,0,
"Washington, D.C.",2016-05-23,72,0,
"Washington, D.C.",2016-05-24,76,0,
"Washington, D.C.",2016-05-25,68,0,
"Washington, D.C.",2016-05-26,87,0,
"Washington, D.C.",2016-05-27,86,0,
"Washington, D.C.",2016-05-28,85,0,
"Washington, D.C.",2016-05-29,79,0,
"Washington, D.C.",2016-05-30,51,0,
"Washington, D.C.",2016-05-31,68,0,
"Washington, D.C.",2016-06-01,73,0,
"Washington, D.C.",2016-06-02,93,0,
"Washington, D.C.",2016-06-03,82,0,
"Washington, D.C.",2016-06-04,65,0,
"Washington, D.C.",2016-06-05,55,0,
"Washington, D.C.",2016-06-06,65,0,
"Washington, D.C.",2016-06-07,91,0,
"Washington, D.C.",2016-06-08,71,0,
"Washington, D.C.",2016-06-09,109,0,
"Washington, D.C.",2016-06-10,104,0,
"Washington, D.C.",2016-06-11,87,0,
"Washington, D.C.",2016-06-12,62,0,
"Washington, D.C.",2016-06-13,74,0,
"Washington, D.C.",2016-06-14,84,0,
"Washington, D.C.",2016-06-15,81,0,
"Washington, D.C.",2016-06-16,65,0,
"Washington, D.C.",2016-06-17,71,0,
"Washington, D.C.",2016-06-18,93,1,
"Washington, D.C.",2016-06-19,76,0,
"Washington, D.C.",2016-06-20,77,0,
"Washington, D.C.",2016-06-21,79,1,
"Washington, D.C.",2016-06-22,91,0,
"Washington, D.C.",2016-06-23,73,1,
"Washington, D.C.",2016-06-24,85,0,
"Washington, D.C.",2016-06-25,92,0,
"Washington, D.C.",2016-06-26,68,0,
"Washington, D.C.",2016-06-27,85,0,
"Washington, D.C.",2016-06-28,91,0,
"Washington, D.C.",2016-06-29,100,1,
"Washington, D.C.",2016-06-30,91,0,
"Washington, D.C.",2016-07-01,88,0,
"Washington, D.C.",2016-07-02,62,0,
"Washington, D.C.",2016-07-03,60,0,
"Washington, D.C.",2016-07-04,48,1,
"Washington, D.C.",2016-07-05,76,0,
"Washington, D.C.",2016-07-06,58,0,
"Washington, D.C.",2016-07-07,83,0,
"Washington, D.C.",2016-07-08,82,0,
"Washington, D.C.",2016-07-09,66,0,
"Washington, D.C.",2016-07-10,74,0,
"Washington, D.C.",2016-07-11,63,0,
"Washington, D.C.",2016-07-12,79,0,
"Washington, D.C.",2016-07-13,69,0,
"Washington, D.C.",2016-07-14,87,0,
"Washington, D.C.",2016-07-15,95,0,
"Washington, D.C.",2016-07-16,82,0,
"Washington, D.C.",2016-07-17,55,0,
"Washington, D.C.",2016-07-18,74,0,
"Washington, D.C.",2016-07-19,81,0,
"Washington, D.C.",2016-07-20,88,0,
"Washington, D.C.",2016-07-21,86,0,
"Washington, D.C.",2016-07-22,74,0,
"Washington, D.C.",2016-07-23,72,1,
"Washington, D.C.",2016-07-24,48,0,
"Washington, D.C.",2016-07-25,86,0,
"Washington, D.C.",2016-07-26,72,0,
"Washington, D.C.",2016-07-27,70,0,
"Washington, D.C.",2016-07-28,98,0,
"Washington, D.C.",2016-07-29,81,0,
"Washington, D.C.",2016-07-30,76,0,
"Washington, D.C.",2016-07-31,54,0,
"Washington, D.C.",2016-08-01,65,0,
"Washington, D.C.",2016-08-02,64,0,
"Washington, D.C.",2016-08-03,71,0,
"Washington, D.C.",2016-08-04,74,0,
"Washington, D.C.",2016-08-05,78,0,
"Washington, D.C.",2016-08-06,90,0,
"Washington, D.C.",2016-08-07,49,0,
"Washington, D.C.",2016-08-08,60,0,
"Washington, D.C.",2016-08-09,72,0,
"Washington, D.C.",2016-08-10,72,0,
"Washington, D.C.",2016-08-11,75,1,
"Washington, D.C.",2016-08-12,82,0,
"Washington, D.C.",2016-08-13,71,0,
"Washington, D.C.",2016-08-14,54,0,
"Washington, D.C.",2016-08-15,58,1,
"Washington, D.C.",2016-08-16,75,0,
"Washington, D.C.",2016-08-17,71,0,
"Washington, D.C.",2016-08-18,80,1,
"Washington, D.C.",2016-08-19,66,0,
"Washington, D.C.",2016-08-20,84,1,
"Washington, D.C.",2016-08-21,54,0,
"Washington, D.C.",2016-08-22,64,0,
"Washington, D.C.",2016-08-23,69,0,
"Washington, D.C.",2016-08-24,67,0,
"Washington, D.C.",2016-08-25,92,0,
"Washington, D.C.",2016-08-26,93,0,
"Washington, D.C.",2016-08-27,62,0,
"Washington, D.C.",2016-08-28,56,0,
"Washington, D.C.",2016-08-29,77,0,
"Washington, D.C.",2016-08-30,78,0,
"Washington, D.C.",2016-08-31,61,0,
"Washington, D.C.",2016-09-01,91,0,
"Washington, D.C.",2016-09-02,59,0,
"Washington, D.C.",2016-09-03,51,0,
"Washington, D.C.",2016-09-04,60,0,
"Washington, D.C.",2016-09-05,50,0,
"Washington, D.C.",2016-09-06,66,1,
"Washington, D.C.",2016-09-07,85,0,
"Washington, D.C.",2016-09-08,84,0,
"Washington, D.C.",2016-09-09,103,0,
"Washington, D.C.",2016-09-10,87,0,
"Washington, D.C.",2016-09-11,70,2,
"Washington, D.C.",2016-09-12,64,0,
"Washington, D.C.",2016-09-13,88,0,
"Washington, D.C.",2016-09-14,97,0,
"Washington, D.C.",2016-09-15,98,0,
"Washington, D.C.",2016-09-16,94,0,
"Washington, D.C.",2016-09-17,77,1,
"Washington, D.C.",2016-09-18,65,0,
"Washington, D.C.",2016-09-19,79,0,
"Washington, D.C.",2016-09-20,78,0,
"Washington, D.C.",2016-09-21,63,0,
"Washington, D.C.",2016-09-22,87,0,
"Washington, D.C.",2016-09-23,98,0,
"Washington, D.C.",2016-09-24,74,0,
"Washington, D.C.",2016-09-25,78,0,
"Washington, D.C.",2016-09-26,79,0,
"Washington, D.C.",2016-09-27,81,1,
"Washington, D.C.",2016-09-28,68,0,
"Washington, D.C.",2016-09-29,82,0,
"Washington, D.C.",2016-09-30,85,0,
"Washington, D.C.",2016-10-01,94,0,
"Washington, D.C.",2016-10-02,60,2,
"Washington, D.C.",2016-10-03,63,0,
"Washington, D.C.",2016-10-04,72,0,
"Washington, D.C.",2016-10-05,87,0,
"Washington, D.C.",2016-10-06,74,0,
"Washington, D.C.",2016-10-07,86,0,
"Washington, D.C.",2016-10-08,61,0,
"Washington, D.C.",2016-10-09,58,0,
"Washington, D.C.",2016-10-10,51,0,
"Washington, D.C.",2016-10-11,66,0,
"Washington, D.C.",2016-10-12,90,0,
"Washington, D.C.",2016-10-13,85,0,
"Washington, D.C.",2016-10-14,106,1,
"Washington, D.C.",2016-10-15,92,0,
"Washington, D.C.",2016-10-16,52,0,
"Washington, D.C.",2016-10-17,55,0,
"Washington, D.C.",2016-10-18,81,0,
"Washington, D.C.",2016-10-19,84,0,
"Washington, D.C.",2016-10-20,77,0,
"Washington, D.C.",2016-10-21,101,0,
"Washington, D.C.",2016-10-22,86,0,
"Washington, D.C.",2016-10-23,67,0,
"Washington, D.C.",2016-10-24,80,0,
"Washington, D.C.",2016-10-25,94,0,
"Washington, D.C.",2016-10-26,80,0,
"Washington, D.C.",2016-10-27,100,0,
"Washington, D.C.",2016-10-28,81,1,
"Washington, D.C.",2016-10-29,84,0,
"Washington, D.C.",2016-10-30,87,1,
"Washington, D.C.",2016-10-31,77,0,
"Washington, D.C.",2016-11-01,87,0,
"Washington, D.C.",2016-11-02,71,0,
"Washington, D.C.",2016-11-03,96,0,
"Washington, D.C.",2016-11-04,77,0,
"Washington, D.C.",2016-11-05,85,0,
"Washington, D.C.",2016-11-06,69,0,
"Washington, D.C.",2016-11-07,73,0,
"Washington, D.C.",2016-11-08,99,0,
"Washington, D.C.",2016-11-09,79,0,
"Washington, D.C.",2016-11-10,91,0,
"Washington, D.C.",2016-11-11,74,0,
"Washington, D.C.",2016-11-12,53,0,
"Washington, D.C.",2016-11-13,62,0,
"Washington, D.C.",2016-11-14,72,0,
"Washington, D.C.",2016-11-15,80,0,
"Washington, D.C.",2016-11-16,86,0,
"Washington, D.C.",2016-11-17,84,0,
"Washington, D.C.",2016-11-18,77,0,
"Washington, D.C.",2016-11-19,88,0,
"Washington, D.C.",2016-11-20,60,0,
"Washington, D.C.",2016-11-21,57,0,
"Washington, D.C.",2016-11-22,85,0,
"Washington, D.C.",2016-11-23,75,0,
"Washington, D.C.",2016-11-24,51,0,
"Washington, D.C.",2016-11-25,34,0,
"Washington, D.C.",2016-11-26,51,0,
"Washington, D.C.",2016-11-27,51,0,
"Washington, D.C.",2016-11-28,55,0,
"Washington, D.C.",2016-11-29,89,0,
"Washington, D.C.",2016-11-30,89,0,
"Washington, D.C.",2016-12-01,98,0,
"Washington, D.C.",2016-12-02,74,0,
"Washington, D.C.",2016-12-03,64,0,
"Washington, D.C.",2016-12-04,63,0,
"Washington, D.C.",2016-12-05,72,0,
"Washington, D.C.",2016-12-06,76,0,
"Washington, D.C.",2016-12-07,90,0,
"Washington, D.C.",2016-12-08,89,0,
"Washington, D.C.",2016-12-09,93,0,
"Washington, D.C.",2016-12-10,70,0,
"Washington, D.C.",2016-12-11,38,0,
"Washington, D.C.",2016-12-12,46,0,
"Washington, D.C.",2016-12-13,76,0,
"Washington, D.C.",2016-12-14,78,0,
"Washington, D.C.",2016-12-15,87,0,
"Washington, D.C.",2016-12-16,81,0,
"Washington, D.C.",2016-12-17,77,0,
"Washington, D.C.",2016-12-18,62,0,
"Washington, D.C.",2016-12-19,64,0,
"Washington, D.C.",2016-12-20,60,0,
"Washington, D.C.",2016-12-21,75,0,
"Washington, D.C.",2016-12-22,65,0,
"Washington, D.C.",2016-12-23,65,0,
"Washington, D.C.",2016-12-24,65,0,
"Washington, D.C.",2016-12-25,40,0,
"Washington, D.C.",2016-12-26,27,1,
"Washington, D.C.",2016-12-27,42,1,
"Washington, D.C.",2016-12-28,54,0,
"Washington, D.C.",2016-12-29,66,0,
"Washington, D.C.",2016-12-30,68,0,
"Washington, D.C.",2016-12-31,43,0,
"Washington, D.C.",2017-01-01,64,0,
"Washington, D.C.",2017-01-02,51,0,
"Washington, D.C.",2017-01-03,68,0,
"Washington, D.C.",2017-01-04,73,0,
"Washington, D.C.",2017-01-05,59,0,
"Washington, D.C.",2017-01-06,65,0,
"Washington, D.C.",2017-01-07,79,0,
"Washington, D.C.",2017-01-08,44,2,
"Washington, D.C.",2017-01-09,54,0,
"Washington, D.C.",2017-01-10,74,0,
"Washington, D.C.",2017-01-11,67,0,
"Washington, D.C.",2017-01-12,92,0,
"Washington, D.C.",2017-01-13,92,1,
"Washington, D.C.",2017-01-14,76,0,
"Washington, D.C.",2017-01-15,69,0,
"Washington, D.C.",2017-01-16,45,0,
"Washington, D.C.",2017-01-17,74,0,
"Washington, D.C.",2017-01-18,76,0,
"Washington, D.C.",2017-01-19,56,0,
"Washington, D.C.",2017-01-20,60,0,
"Washington, D.C.",2017-01-21,62,0,
"Washington, D.C.",2017-01-22,84,0,
"Washington, D.C.",2017-01-23,75,0,
"Washington, D.C.",2017-01-24,81,0,
"Washington, D.C.",2017-01-25,75,0,
"Washington, D.C.",2017-01-26,67,0,
"Washington, D.C.",2017-01-27,74,0,
"Washington, D.C.",2017-01-28,62,0,
"Washington, D.C.",2017-01-29,64,0,
"Washington, D.C.",2017-01-30,63,0,
"Washington, D.C.",2017-01-31,68,0,
"Washington, D.C.",2017-02-01,68,1,
"Washington, D.C.",2017-02-02,84,1,
"Washington, D.C.",2017-02-03,62,0,
"Washington, D.C.",2017-02-04,66,0,
"Washington, D.C.",2017-02-05,54,0,
"Washington, D.C.",2017-02-06,60,0,
"Washington, D.C.",2017-02-07,56,0,
"Washington, D.C.",2017-02-08,86,1,
"Washington, D.C.",2017-02-09,67,0,
"Washington, D.C.",2017-02-10,67,0,
"Washington, D.C.",2017-02-11,56,0,
"Washington, D.C.",2017-02-12,58,1,
"Washington, D.C.",2017-02-13,66,0,
"Washington, D.C.",2017-02-14,60,0,
"Washington, D.C.",2017-02-15,68,0,
"Washington, D.C.",2017-02-16,64,0,
"Washington, D.C.",2017-02-17,64,0,
"Washington, D.C.",2017-02-18,70,0,
"Washington, D.C.",2017-02-19,62,0,
"Washington, D.C.",2017-02-20,48,0,
"Washington, D.C.",2017-02-21,61,0,
"Washington, D.C.",2017-02-22,77,0,
"Washington, D.C.",2017-02-23,79,0,
"Washington, D.C.",2017-02-24,76,0,
"Washington, D.C.",2017-02-25,80,0,
"Washington, D.C.",2017-02-26,61,0,
"Washington, D.C.",2017-02-27,52,0,
"Washington, D.C.",2017-02-28,64,0,
"Washington, D.C.",2017-03-01,90,0,
"Washington, D.C.",2017-03-02,96,0,
"Washington, D.C.",2017-03-03,70,0,
"Washington, D.C.",2017-03-04,72,0,
"Washington, D.C.",2017-03-05,66,0,
"Washington, D.C.",2017-03-06,64,0,
"Washington, D.C.",2017-03-07,73,0,
"Washington, D.C.",2017-03-08,98,0,
"Washington, D.C.",2017-03-09,82,0,
"Washington, D.C.",2017-03-10,83,1,
"Washington, D.C.",2017-03-11,95,0,
"Washington, D.C.",2017-03-12,48,0,
"Washington, D.C.",2017-03-13,67,0,
"Washington, D.C.",2017-03-14,51,0,
"Washington, D.C.",2017-03-15,59,0,
"Washington, D.C.",2017-03-16,85,0,
"Washington, D.C.",2017-03-17,87,0,
"Washington, D.C.",2017-03-18,87,0,
"Washington, D.C.",2017-03-19,66,0,
"Washington, D.C.",2017-03-20,58,0,
"Washington, D.C.",2017-03-21,67,0,
"Washington, D.C.",2017-03-22,76,0,
"Washington, D.C.",2017-03-23,99,0,
"Washington, D.C.",2017-03-24,68,0,
"Washington, D.C.",2017-03-25,66,0,
"Washington, D.C.",2017-03-26,53,1,
"Washington, D.C.",2017-03-27,77,0,
"Washington, D.C.",2017-03-28,102,0,
"Washington, D.C.",2017-03-29,84,0,
"Washington, D.C.",2017-03-30,92,0,
"Washington, D.C.",2017-03-31,74,0,
"Washington, D.C.",2017-04-01,56,0,
"Washington, D.C.",2017-04-02,72,0,
"Washington, D.C.",2017-04-03,68,0,
"Washington, D.C.",2017-04-04,78,0,
"Washington, D.C.",2017-04-05,93,0,
"Washington, D.C.",2017-04-06,83,0,
"Washington, D.C.",2017-04-07,81,0,
"Washington, D.C.",2017-04-08,84,0,
"Washington, D.C.",2017-04-09,59,0,
"Washington, D.C.",2017-04-10,78,0,
"Washington, D.C.",2017-04-11,85,0,
"Washington, D.C.",2017-04-12,85,0,
"Washington, D.C.",2017-04-13,88,0,
"Washington, D.C.",2017-04-14,72,0,
"Washington, D.C.",2017-04-15,85,0,
"Washington, D.C.",2017-04-16,74,0,
"Washington, D.C.",2017-04-17,63,0,
"Washington, D.C.",2017-04-18,76,1,
"Washington, D.C.",2017-04-19,67,0,
"Washington, D.C.",2017-04-20,85,0,
"Washington, D.C.",2017-04-21,84,1,
"Washington, D.C.",2017-04-22,69,0,
"Washington, D.C.",2017-04-23,60,0,
"Washington, D.C.",2017-04-24,64,0,
"Washington, D.C.",2017-04-25,76,0,
